date,time,label,title,content
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewExcel],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeExcelController.viewQC(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/buildJob],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.buildJob(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteJob],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.deleteJob(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadJobs],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.ArrayList<java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadJobs(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteProject],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.deleteProject(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadBuildStatus],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.List<java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadBuildStatus(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.Integer, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getSelectedTests],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getSelectedTests(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadDateDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadDateDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getPlatoStatusOutput],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.getPlatoStatusOutput(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getPlatoStatusOutputOld],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.getPlatoStatusOutputOld(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/intializePlatoExcel],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeJenkinsController.intializePlatoExcel(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadMonitoringDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.LinkedHashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadMonitoringDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/insertBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.insertBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getSelectedTestsWithBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getSelectedTestsWithBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveBuildWiseReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.saveBuildWiseReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/buildWiseSonarDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.buildWiseSonarDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputDC],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputDC(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputFast],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputFast(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputPerformance],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputPerformance(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/SaveBuildWiseFastReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.SaveBuildWiseFastReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveperformanceReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.saveperformanceReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editJIRA],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.editJIRA(com.lntinfotech.tcoe.entities.to.JIRADetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewJIRA],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeJIRAController.viewJIRA(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/startJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.startJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/stopJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.stopJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/syncOnReloadJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.syncOnReloadJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readFile],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFileSmartboard],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeKpiController.uploadFile(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readRangeData],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readRangeData(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteRowConfig],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.deleteRowConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editRowConfig],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.editRowConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/updateConfFile],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.updateConfFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveNotes],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.saveNotes(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveHighlights],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.saveHighlights(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readComments],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readComments(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readHighlights],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readHighlights(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/selectDataSource],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeKpiController.selectDataSource(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/indexKPI],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.indexKPI(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readMetricsName],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readMetricsName(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveCloudImage],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeKpiController.saveImage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/createPDFReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeKpiController.createPDFReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readSheetWiseData],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readSheetWiseData(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveConfiguration],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.saveConfiguration(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readConfigurationFile],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readConfigurationFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getParticularData],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.HashSet<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.getParticularData(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loginValidate],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeLoginController.validateUser(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFilePredict],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String[] com.lntinfotech.tcoe.controller.TcoePredictionController.uploadFilePredict(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFilePredictHistoric],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoePredictionController.uploadFilePredictHistoric(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/genratePrediction],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap com.lntinfotech.tcoe.controller.TcoePredictionController.genratePrediction(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveImage],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeQAController.saveImage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/generateChart],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeQAController.generateChart(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/generateReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeQAController.generateReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFileOnlyGraph],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeQAController.uploadFileOnlyGraph(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/genrateWordCloudOnlyGraph],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.HashMap<java.lang.String, java.lang.String>> com.lntinfotech.tcoe.controller.TcoeQAController.genrateWordCloudOnlyGraph(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/generateReportOnlyGraph],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeQAController.generateReportOnlyGraph(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewQC],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeQCController.viewQC(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editQC],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeQCController.editQC(com.lntinfotech.tcoe.entities.to.QCDetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewTFS],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeTFSController.viewTFS(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editTFS],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeTFSController.editTFS(com.lntinfotech.tcoe.entities.to.TFSDetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getLabels],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.ArrayList<java.lang.String> com.lntinfotech.tcoe.controller.TcoeWordcloudController.getLabels(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFile],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeWordcloudController.uploadFile(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getRcaReasons],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeWordcloudController.getRcaReasons(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/updateTfsData],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeWordcloudController.updateTfsData(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
